source,date,datetime,year,month,month_name,day_of_week,day_name,hour,coffee_name,money,payment_method,cash_type,card
index_1,2024-10-28,2024-10-28 17:56:02.397,2024,10,October,0,Monday,17,Cocoa,35.76,card,card,ANON-0000-0000-0828
index_1,2024-10-28,2024-10-28 19:10:25.255,2024,10,October,0,Monday,19,Cappuccino,35.76,card,card,ANON-0000-0000-0257
index_1,2024-10-28,2024-10-28 21:20:03.622,2024,10,October,0,Monday,21,Americano with Milk,30.86,card,card,ANON-0000-0000-0329
index_1,2024-10-28,2024-10-28 22:05:50.772,2024,10,October,0,Monday,22,Americano with Milk,30.86,card,card,ANON-0000-0000-0695
index_1,2024-10-29,2024-10-29 08:40:52.355,2024,10,October,1,Tuesday,8,Latte,35.76,card,card,ANON-0000-0000-0804
index_1,2024-10-29,2024-10-29 08:47:05.646,2024,10,October,1,Tuesday,8,Latte,35.76,card,card,ANON-0000-0000-0683
index_1,2024-10-29,2024-10-29 09:31:57.680,2024,10,October,1,Tuesday,9,Latte,35.76,card,card,ANON-0000-0000-0570
index_1,2024-10-29,2024-10-29 11:59:46.680,2024,10,October,1,Tuesday,11,Americano with Milk,30.86,card,card,ANON-0000-0000-0829
index_1,2024-10-29,2024-10-29 12:21:36.806,2024,10,October,1,Tuesday,12,Espresso,21.06,card,card,ANON-0000-0000-0830
index_1,2024-10-29,2024-10-29 14:15:43.838,2024,10,October,1,Tuesday,14,Cortado,25.96,card,card,ANON-0000-0000-0831
index_1,2024-10-29,2024-10-29 14:17:00.697,2024,10,October,1,Tuesday,14,Cortado,25.96,card,card,ANON-0000-0000-0831
index_1,2024-10-29,2024-10-29 14:37:35.961,2024,10,October,1,Tuesday,14,Cappuccino,35.76,card,card,ANON-0000-0000-0832
index_1,2024-10-29,2024-10-29 16:09:33.742,2024,10,October,1,Tuesday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0833
index_1,2024-10-29,2024-10-29 16:10:56.815,2024,10,October,1,Tuesday,16,Cocoa,35.76,card,card,ANON-0000-0000-0834
index_1,2024-10-29,2024-10-29 16:17:33.443,2024,10,October,1,Tuesday,16,Cocoa,35.76,card,card,ANON-0000-0000-0225
index_1,2024-10-29,2024-10-29 18:02:04.368,2024,10,October,1,Tuesday,18,Americano with Milk,30.86,card,card,ANON-0000-0000-0835
index_1,2024-10-29,2024-10-29 18:02:57.432,2024,10,October,1,Tuesday,18,Americano with Milk,30.86,card,card,ANON-0000-0000-0835
index_1,2024-10-29,2024-10-29 19:02:05.362,2024,10,October,1,Tuesday,19,Americano with Milk,30.86,card,card,ANON-0000-0000-0836
index_1,2024-10-29,2024-10-29 19:05:44.436,2024,10,October,1,Tuesday,19,Cappuccino,35.76,card,card,ANON-0000-0000-0206
index_1,2024-10-29,2024-10-29 19:51:12.926,2024,10,October,1,Tuesday,19,Hot Chocolate,35.76,card,card,ANON-0000-0000-0507
index_1,2024-10-29,2024-10-29 19:54:02.389,2024,10,October,1,Tuesday,19,Latte,35.76,card,card,ANON-0000-0000-0507
index_1,2024-10-29,2024-10-29 20:07:35.659,2024,10,October,1,Tuesday,20,Latte,35.76,card,card,ANON-0000-0000-0799
index_1,2024-10-30,2024-10-30 07:52:05.489,2024,10,October,2,Wednesday,7,Latte,35.76,card,card,ANON-0000-0000-0703
index_1,2024-10-30,2024-10-30 08:46:26.777,2024,10,October,2,Wednesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-0571
index_1,2024-10-30,2024-10-30 08:47:29.281,2024,10,October,2,Wednesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-0571
index_1,2024-10-30,2024-10-30 09:11:29.359,2024,10,October,2,Wednesday,9,Latte,35.76,card,card,ANON-0000-0000-0837
index_1,2024-10-30,2024-10-30 10:31:53.151,2024,10,October,2,Wednesday,10,Latte,35.76,card,card,ANON-0000-0000-0838
index_1,2024-10-30,2024-10-30 10:33:07.699,2024,10,October,2,Wednesday,10,Latte,35.76,card,card,ANON-0000-0000-0838
index_1,2024-10-30,2024-10-30 12:08:45.933,2024,10,October,2,Wednesday,12,Latte,35.76,card,card,ANON-0000-0000-0375
index_1,2024-10-30,2024-10-30 12:09:46.789,2024,10,October,2,Wednesday,12,Americano,25.96,card,card,ANON-0000-0000-0375
index_1,2024-10-30,2024-10-30 12:10:58.391,2024,10,October,2,Wednesday,12,Americano with Milk,30.86,card,card,ANON-0000-0000-0734
index_1,2024-10-30,2024-10-30 12:37:00.765,2024,10,October,2,Wednesday,12,Americano,25.96,card,card,ANON-0000-0000-0839
index_1,2024-10-30,2024-10-30 15:05:15.193,2024,10,October,2,Wednesday,15,Latte,35.76,card,card,ANON-0000-0000-0507
index_1,2024-10-30,2024-10-30 15:07:03.043,2024,10,October,2,Wednesday,15,Latte,35.76,card,card,ANON-0000-0000-0507
index_1,2024-10-30,2024-10-30 16:04:48.375,2024,10,October,2,Wednesday,16,Americano with Milk,30.86,card,card,ANON-0000-0000-0840
index_1,2024-10-30,2024-10-30 18:08:12.493,2024,10,October,2,Wednesday,18,Hot Chocolate,35.76,card,card,ANON-0000-0000-0841
index_1,2024-10-30,2024-10-30 19:18:31.485,2024,10,October,2,Wednesday,19,Americano with Milk,30.86,card,card,ANON-0000-0000-0819
index_1,2024-10-30,2024-10-30 19:43:21.190,2024,10,October,2,Wednesday,19,Americano with Milk,30.86,card,card,ANON-0000-0000-0842
index_1,2024-10-31,2024-10-31 07:54:17.331,2024,10,October,3,Thursday,7,Latte,35.76,card,card,ANON-0000-0000-0703
index_1,2024-10-31,2024-10-31 08:38:53.898,2024,10,October,3,Thursday,8,Latte,35.76,card,card,ANON-0000-0000-0683
index_1,2024-10-31,2024-10-31 09:18:19.100,2024,10,October,3,Thursday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-10-31,2024-10-31 15:59:26.688,2024,10,October,3,Thursday,15,Latte,35.76,card,card,ANON-0000-0000-0843
index_1,2024-10-31,2024-10-31 16:00:30.983,2024,10,October,3,Thursday,16,Americano with Milk,30.86,card,card,ANON-0000-0000-0844
index_1,2024-11-01,2024-11-01 08:24:03.401,2024,11,November,4,Friday,8,Cocoa,35.76,card,card,ANON-0000-0000-0842
index_1,2024-11-01,2024-11-01 08:30:57.642,2024,11,November,4,Friday,8,Americano,25.96,card,card,ANON-0000-0000-0304
index_1,2024-11-01,2024-11-01 10:54:50.375,2024,11,November,4,Friday,10,Latte,35.76,card,card,ANON-0000-0000-0612
index_1,2024-11-01,2024-11-01 12:41:26.535,2024,11,November,4,Friday,12,Cocoa,35.76,card,card,ANON-0000-0000-0012
index_1,2024-11-01,2024-11-01 12:42:18.438,2024,11,November,4,Friday,12,Cocoa,35.76,card,card,ANON-0000-0000-0012
index_1,2024-11-01,2024-11-01 15:55:42.424,2024,11,November,4,Friday,15,Cortado,25.96,card,card,ANON-0000-0000-0845
index_1,2024-11-01,2024-11-01 22:41:55.896,2024,11,November,4,Friday,22,Americano with Milk,30.86,card,card,ANON-0000-0000-0695
index_1,2024-11-02,2024-11-02 08:19:44.324,2024,11,November,5,Saturday,8,Cortado,25.96,card,card,ANON-0000-0000-0141
index_1,2024-11-02,2024-11-02 10:25:45.967,2024,11,November,5,Saturday,10,Cocoa,35.76,card,card,ANON-0000-0000-0828
index_1,2024-11-02,2024-11-02 10:33:09.562,2024,11,November,5,Saturday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-0097
index_1,2024-11-02,2024-11-02 14:54:14.648,2024,11,November,5,Saturday,14,Americano with Milk,30.86,card,card,ANON-0000-0000-0846
index_1,2024-11-02,2024-11-02 16:24:15.855,2024,11,November,5,Saturday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0507
index_1,2024-11-02,2024-11-02 16:25:57.012,2024,11,November,5,Saturday,16,Latte,35.76,card,card,ANON-0000-0000-0507
index_1,2024-11-02,2024-11-02 16:37:05.005,2024,11,November,5,Saturday,16,Latte,35.76,card,card,ANON-0000-0000-0847
index_1,2024-11-02,2024-11-02 18:18:27.180,2024,11,November,5,Saturday,18,Americano with Milk,30.86,card,card,ANON-0000-0000-0620
index_1,2024-11-02,2024-11-02 18:58:23.522,2024,11,November,5,Saturday,18,Americano,25.96,card,card,ANON-0000-0000-0848
index_1,2024-11-03,2024-11-03 08:23:00.362,2024,11,November,6,Sunday,8,Cortado,25.96,card,card,ANON-0000-0000-0141
index_1,2024-11-03,2024-11-03 09:47:06.025,2024,11,November,6,Sunday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0040
index_1,2024-11-03,2024-11-03 09:48:12.017,2024,11,November,6,Sunday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0040
index_1,2024-11-03,2024-11-03 13:13:51.404,2024,11,November,6,Sunday,13,Latte,35.76,card,card,ANON-0000-0000-0849
index_1,2024-11-03,2024-11-03 13:14:56.673,2024,11,November,6,Sunday,13,Americano with Milk,30.86,card,card,ANON-0000-0000-0849
index_1,2024-11-03,2024-11-03 13:18:24.742,2024,11,November,6,Sunday,13,Cocoa,35.76,card,card,ANON-0000-0000-0228
index_1,2024-11-03,2024-11-03 13:44:18.516,2024,11,November,6,Sunday,13,Americano,25.96,card,card,ANON-0000-0000-0850
index_1,2024-11-03,2024-11-03 13:59:01.077,2024,11,November,6,Sunday,13,Americano with Milk,30.86,card,card,ANON-0000-0000-0851
index_1,2024-11-03,2024-11-03 16:15:17.705,2024,11,November,6,Sunday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0622
index_1,2024-11-03,2024-11-03 16:16:43.547,2024,11,November,6,Sunday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0622
index_1,2024-11-03,2024-11-03 16:20:37.116,2024,11,November,6,Sunday,16,Americano,25.96,card,card,ANON-0000-0000-0852
index_1,2024-11-03,2024-11-03 16:21:46.055,2024,11,November,6,Sunday,16,Americano,25.96,card,card,ANON-0000-0000-0852
index_1,2024-11-03,2024-11-03 20:26:14.631,2024,11,November,6,Sunday,20,Cocoa,35.76,card,card,ANON-0000-0000-0225
index_1,2024-11-04,2024-11-04 07:43:36.879,2024,11,November,0,Monday,7,Latte,35.76,card,card,ANON-0000-0000-0696
index_1,2024-11-04,2024-11-04 08:37:33.340,2024,11,November,0,Monday,8,Latte,35.76,card,card,ANON-0000-0000-0276
index_1,2024-11-04,2024-11-04 08:38:58.864,2024,11,November,0,Monday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-11-04,2024-11-04 12:33:35.786,2024,11,November,0,Monday,12,Americano,25.96,card,card,ANON-0000-0000-0853
index_1,2024-11-04,2024-11-04 12:35:06.061,2024,11,November,0,Monday,12,Americano with Milk,30.86,card,card,ANON-0000-0000-0854
index_1,2024-11-04,2024-11-04 14:44:38.053,2024,11,November,0,Monday,14,Cocoa,35.76,card,card,ANON-0000-0000-0012
index_1,2024-11-04,2024-11-04 14:45:20.025,2024,11,November,0,Monday,14,Cocoa,35.76,card,card,ANON-0000-0000-0012
index_1,2024-11-05,2024-11-05 07:49:31.614,2024,11,November,1,Tuesday,7,Cocoa,35.76,card,card,ANON-0000-0000-0696
index_1,2024-11-05,2024-11-05 09:05:41.810,2024,11,November,1,Tuesday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-11-05,2024-11-05 09:12:12.324,2024,11,November,1,Tuesday,9,Cappuccino,35.76,card,card,ANON-0000-0000-0731
index_1,2024-11-05,2024-11-05 09:13:40.356,2024,11,November,1,Tuesday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0731
index_1,2024-11-05,2024-11-05 10:41:44.251,2024,11,November,1,Tuesday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-0012
index_1,2024-11-05,2024-11-05 11:47:29.859,2024,11,November,1,Tuesday,11,Cocoa,35.76,card,card,ANON-0000-0000-0855
index_1,2024-11-05,2024-11-05 11:48:22.484,2024,11,November,1,Tuesday,11,Latte,35.76,card,card,ANON-0000-0000-0856
index_1,2024-11-05,2024-11-05 14:36:37.856,2024,11,November,1,Tuesday,14,Latte,35.76,card,card,ANON-0000-0000-0857
index_1,2024-11-05,2024-11-05 14:41:48.048,2024,11,November,1,Tuesday,14,Latte,35.76,card,card,ANON-0000-0000-0858
index_1,2024-11-05,2024-11-05 18:52:56.274,2024,11,November,1,Tuesday,18,Cappuccino,35.76,card,card,ANON-0000-0000-0455
index_1,2024-11-05,2024-11-05 18:54:10.727,2024,11,November,1,Tuesday,18,Cappuccino,35.76,card,card,ANON-0000-0000-0455
index_1,2024-11-05,2024-11-05 18:55:18.626,2024,11,November,1,Tuesday,18,Cappuccino,35.76,card,card,ANON-0000-0000-0455
index_1,2024-11-05,2024-11-05 21:40:44.746,2024,11,November,1,Tuesday,21,Cocoa,35.76,card,card,ANON-0000-0000-0859
index_1,2024-11-05,2024-11-05 21:42:02.751,2024,11,November,1,Tuesday,21,Cocoa,35.76,card,card,ANON-0000-0000-0859
index_1,2024-11-05,2024-11-05 21:54:19.647,2024,11,November,1,Tuesday,21,Hot Chocolate,35.76,card,card,ANON-0000-0000-0722
index_1,2024-11-05,2024-11-05 22:05:50.601,2024,11,November,1,Tuesday,22,Hot Chocolate,35.76,card,card,ANON-0000-0000-0637
index_1,2024-11-05,2024-11-05 22:06:38.973,2024,11,November,1,Tuesday,22,Americano with Milk,30.86,card,card,ANON-0000-0000-0637
index_1,2024-11-06,2024-11-06 08:11:25.120,2024,11,November,2,Wednesday,8,Latte,35.76,card,card,ANON-0000-0000-0570
index_1,2024-11-06,2024-11-06 11:45:31.173,2024,11,November,2,Wednesday,11,Espresso,21.06,card,card,ANON-0000-0000-0860
index_1,2024-11-06,2024-11-06 13:15:32.862,2024,11,November,2,Wednesday,13,Americano,25.96,card,card,ANON-0000-0000-0742
index_1,2024-11-06,2024-11-06 15:44:16.495,2024,11,November,2,Wednesday,15,Cappuccino,35.76,card,card,ANON-0000-0000-0622
index_1,2024-11-06,2024-11-06 16:00:43.813,2024,11,November,2,Wednesday,16,Latte,35.76,card,card,ANON-0000-0000-0861
index_1,2024-11-06,2024-11-06 16:02:05.113,2024,11,November,2,Wednesday,16,Cappuccino,35.76,card,card,ANON-0000-0000-0862
index_1,2024-11-06,2024-11-06 18:40:42.855,2024,11,November,2,Wednesday,18,Hot Chocolate,35.76,card,card,ANON-0000-0000-0863
index_1,2024-11-06,2024-11-06 18:41:30.653,2024,11,November,2,Wednesday,18,Hot Chocolate,35.76,card,card,ANON-0000-0000-0863
index_1,2024-11-07,2024-11-07 12:17:15.993,2024,11,November,3,Thursday,12,Latte,35.76,card,card,ANON-0000-0000-0864
index_1,2024-11-07,2024-11-07 15:50:10.558,2024,11,November,3,Thursday,15,Americano,25.96,card,card,ANON-0000-0000-0865
index_1,2024-11-07,2024-11-07 16:39:39.407,2024,11,November,3,Thursday,16,Americano,25.96,card,card,ANON-0000-0000-0866
index_1,2024-11-07,2024-11-07 18:17:33.734,2024,11,November,3,Thursday,18,Cocoa,35.76,card,card,ANON-0000-0000-0828
index_1,2024-11-07,2024-11-07 19:20:14.752,2024,11,November,3,Thursday,19,Hot Chocolate,35.76,card,card,ANON-0000-0000-0867
index_1,2024-11-07,2024-11-07 19:21:38.023,2024,11,November,3,Thursday,19,Latte,35.76,card,card,ANON-0000-0000-0867
index_1,2024-11-07,2024-11-07 20:02:30.672,2024,11,November,3,Thursday,20,Latte,35.76,card,card,ANON-0000-0000-0507
index_1,2024-11-08,2024-11-08 09:05:42.114,2024,11,November,4,Friday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-11-08,2024-11-08 09:47:30.900,2024,11,November,4,Friday,9,Americano,25.96,card,card,ANON-0000-0000-0375
index_1,2024-11-08,2024-11-08 09:48:59.733,2024,11,November,4,Friday,9,Americano,25.96,card,card,ANON-0000-0000-0375
index_1,2024-11-08,2024-11-08 11:47:11.390,2024,11,November,4,Friday,11,Cappuccino,35.76,card,card,ANON-0000-0000-0494
index_1,2024-11-08,2024-11-08 13:25:13.447,2024,11,November,4,Friday,13,Latte,35.76,card,card,ANON-0000-0000-0868
index_1,2024-11-08,2024-11-08 13:26:17.612,2024,11,November,4,Friday,13,Latte,35.76,card,card,ANON-0000-0000-0868
index_1,2024-11-08,2024-11-08 16:33:02.884,2024,11,November,4,Friday,16,Americano with Milk,30.86,card,card,ANON-0000-0000-0869
index_1,2024-11-08,2024-11-08 16:55:28.043,2024,11,November,4,Friday,16,Americano with Milk,30.86,card,card,ANON-0000-0000-0870
index_1,2024-11-08,2024-11-08 20:13:32.167,2024,11,November,4,Friday,20,Hot Chocolate,35.76,card,card,ANON-0000-0000-0871
index_1,2024-11-08,2024-11-08 20:14:24.290,2024,11,November,4,Friday,20,Hot Chocolate,35.76,card,card,ANON-0000-0000-0872
index_1,2024-11-08,2024-11-08 20:15:20.000,2024,11,November,4,Friday,20,Hot Chocolate,35.76,card,card,ANON-0000-0000-0872
index_1,2024-11-08,2024-11-08 22:27:09.667,2024,11,November,4,Friday,22,Latte,35.76,card,card,ANON-0000-0000-0690
index_1,2024-11-09,2024-11-09 10:08:18.836,2024,11,November,5,Saturday,10,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-11-09,2024-11-09 11:02:08.001,2024,11,November,5,Saturday,11,Cortado,25.96,card,card,ANON-0000-0000-0141
index_1,2024-11-09,2024-11-09 11:03:00.584,2024,11,November,5,Saturday,11,Cortado,25.96,card,card,ANON-0000-0000-0141
index_1,2024-11-09,2024-11-09 11:08:44.219,2024,11,November,5,Saturday,11,Latte,35.76,card,card,ANON-0000-0000-0873
index_1,2024-11-09,2024-11-09 13:50:14.679,2024,11,November,5,Saturday,13,Hot Chocolate,35.76,card,card,ANON-0000-0000-0871
index_1,2024-11-09,2024-11-09 13:50:55.154,2024,11,November,5,Saturday,13,Hot Chocolate,35.76,card,card,ANON-0000-0000-0871
index_1,2024-11-09,2024-11-09 14:21:51.604,2024,11,November,5,Saturday,14,Hot Chocolate,35.76,card,card,ANON-0000-0000-0874
index_1,2024-11-09,2024-11-09 14:22:50.440,2024,11,November,5,Saturday,14,Hot Chocolate,35.76,card,card,ANON-0000-0000-0874
index_1,2024-11-09,2024-11-09 14:37:33.151,2024,11,November,5,Saturday,14,Americano,25.96,card,card,ANON-0000-0000-0875
index_1,2024-11-09,2024-11-09 15:29:50.944,2024,11,November,5,Saturday,15,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-11-09,2024-11-09 16:15:47.842,2024,11,November,5,Saturday,16,Latte,35.76,card,card,ANON-0000-0000-0570
index_1,2024-11-09,2024-11-09 16:16:52.424,2024,11,November,5,Saturday,16,Cocoa,35.76,card,card,ANON-0000-0000-0570
index_1,2024-11-09,2024-11-09 20:42:04.523,2024,11,November,5,Saturday,20,Americano,25.96,card,card,ANON-0000-0000-0876
index_1,2024-11-09,2024-11-09 20:43:27.537,2024,11,November,5,Saturday,20,Latte,35.76,card,card,ANON-0000-0000-0876
index_1,2024-11-09,2024-11-09 22:13:27.653,2024,11,November,5,Saturday,22,Cocoa,35.76,card,card,ANON-0000-0000-0877
index_1,2024-11-09,2024-11-09 22:52:58.089,2024,11,November,5,Saturday,22,Americano,25.96,card,card,ANON-0000-0000-0878
index_1,2024-11-09,2024-11-09 22:54:19.107,2024,11,November,5,Saturday,22,Americano,25.96,card,card,ANON-0000-0000-0879
index_1,2024-11-10,2024-11-10 09:46:21.800,2024,11,November,6,Sunday,9,Americano,25.96,card,card,ANON-0000-0000-0880
index_1,2024-11-10,2024-11-10 17:52:47.887,2024,11,November,6,Sunday,17,Cocoa,35.76,card,card,ANON-0000-0000-0881
index_1,2024-11-10,2024-11-10 18:12:53.359,2024,11,November,6,Sunday,18,Hot Chocolate,35.76,card,card,ANON-0000-0000-0882
index_1,2024-11-10,2024-11-10 18:14:03.644,2024,11,November,6,Sunday,18,Hot Chocolate,35.76,card,card,ANON-0000-0000-0883
index_1,2024-11-10,2024-11-10 20:38:08.127,2024,11,November,6,Sunday,20,Cappuccino,35.76,card,card,ANON-0000-0000-0884
index_1,2024-11-10,2024-11-10 20:39:06.846,2024,11,November,6,Sunday,20,Cappuccino,35.76,card,card,ANON-0000-0000-0884
index_1,2024-11-11,2024-11-11 07:48:26.804,2024,11,November,0,Monday,7,Cappuccino,35.76,card,card,ANON-0000-0000-0696
index_1,2024-11-11,2024-11-11 09:52:25.783,2024,11,November,0,Monday,9,Americano with Milk,30.86,card,card,ANON-0000-0000-0276
index_1,2024-11-11,2024-11-11 10:19:09.500,2024,11,November,0,Monday,10,Cortado,25.96,card,card,ANON-0000-0000-0141
index_1,2024-11-11,2024-11-11 16:18:44.000,2024,11,November,0,Monday,16,Cappuccino,35.76,card,card,ANON-0000-0000-0206
index_1,2024-11-11,2024-11-11 16:19:52.667,2024,11,November,0,Monday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0206
index_1,2024-11-11,2024-11-11 17:33:32.053,2024,11,November,0,Monday,17,Cappuccino,35.76,card,card,ANON-0000-0000-0885
index_1,2024-11-11,2024-11-11 19:00:46.910,2024,11,November,0,Monday,19,Latte,35.76,card,card,ANON-0000-0000-0886
index_1,2024-11-11,2024-11-11 19:04:15.528,2024,11,November,0,Monday,19,Hot Chocolate,35.76,card,card,ANON-0000-0000-0887
index_1,2024-11-11,2024-11-11 21:08:31.681,2024,11,November,0,Monday,21,Latte,35.76,card,card,ANON-0000-0000-0888
index_1,2024-11-11,2024-11-11 21:09:46.953,2024,11,November,0,Monday,21,Latte,35.76,card,card,ANON-0000-0000-0888
index_1,2024-11-12,2024-11-12 10:03:08.572,2024,11,November,1,Tuesday,10,Latte,35.76,card,card,ANON-0000-0000-0889
index_1,2024-11-12,2024-11-12 13:15:45.394,2024,11,November,1,Tuesday,13,Latte,35.76,card,card,ANON-0000-0000-0890
index_1,2024-11-12,2024-11-12 14:39:14.888,2024,11,November,1,Tuesday,14,Latte,35.76,card,card,ANON-0000-0000-0691
index_1,2024-11-12,2024-11-12 16:47:14.364,2024,11,November,1,Tuesday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0891
index_1,2024-11-12,2024-11-12 16:48:04.898,2024,11,November,1,Tuesday,16,Hot Chocolate,35.76,card,card,ANON-0000-0000-0891
index_1,2024-11-12,2024-11-12 16:49:03.924,2024,11,November,1,Tuesday,16,Cocoa,35.76,card,card,ANON-0000-0000-0891
index_1,2024-11-12,2024-11-12 18:45:14.343,2024,11,November,1,Tuesday,18,Cappuccino,35.76,card,card,ANON-0000-0000-0696
index_1,2024-11-12,2024-11-12 20:07:57.816,2024,11,November,1,Tuesday,20,Latte,35.76,card,card,ANON-0000-0000-0892
index_1,2024-11-12,2024-11-12 20:09:21.803,2024,11,November,1,Tuesday,20,Cocoa,35.76,card,card,ANON-0000-0000-0893
index_1,2024-11-13,2024-11-13 08:09:10.852,2024,11,November,2,Wednesday,8,Americano with Milk,30.86,card,card,ANON-0000-0000-0894
index_1,2024-11-13,2024-11-13 10:37:43.252,2024,11,November,2,Wednesday,10,Latte,35.76,card,card,ANON-0000-0000-0892
index_1,2024-11-13,2024-11-13 13:19:54.570,2024,11,November,2,Wednesday,13,Americano with Milk,30.86,card,card,ANON-0000-0000-0895
index_1,2024-11-13,2024-11-13 13:20:58.477,2024,11,November,2,Wednesday,13,Americano with Milk,30.86,card,card,ANON-0000-0000-0895
index_1,2024-11-13,2024-11-13 14:17:30.240,2024,11,November,2,Wednesday,14,Americano with Milk,30.86,card,card,ANON-0000-0000-0896
index_1,2024-11-13,2024-11-13 14:46:58.381,2024,11,November,2,Wednesday,14,Latte,35.76,card,card,ANON-0000-0000-0892
index_1,2024-11-14,2024-11-14 09:36:27.778,2024,11,November,3,Thursday,9,Latte,35.76,card,card,ANON-0000-0000-0892
index_1,2024-11-14,2024-11-14 10:06:42.680,2024,11,November,3,Thursday,10,Americano,25.96,card,card,ANON-0000-0000-0897
index_1,2024-11-14,2024-11-14 12:48:50.479,2024,11,November,3,Thursday,12,Espresso,21.06,card,card,ANON-0000-0000-0898
index_1,2024-11-14,2024-11-14 15:03:45.413,2024,11,November,3,Thursday,15,Cappuccino,35.76,card,card,ANON-0000-0000-0899
index_1,2024-11-14,2024-11-14 15:04:56.749,2024,11,November,3,Thursday,15,Latte,35.76,card,card,ANON-0000-0000-0900
